num,day_name,date,class,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
001А,Saturday,2021-06-12,Купе,,,,,4682.0,2499.0,,2499.0,2499.0,2499.0,2499.0,2499.0,,2499.0,2781.0,,,,,,,,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,,,,,,,,,,,,,,,,3600.0,3600.0,3600.0,3600.0,3600.0,,,,,,,,,,,,,,,3572.0,,,3572.0,,,,,,3572.0,3572.0,3572.0,3572.0,,,3572.0,,,,,,,,,
001А,Saturday,2021-06-19,Купе,,4239.0,4239.0,4239.0,4239.0,4239.0,4239.0,,,,4358.0,,2499.0,,2499.0,2499.0,2499.0,2499.0,2499.0,,2499.0,2781.0,3814.0,3814.0,3814.0,3814.0,3814.0,3814.0,,3814.0,3814.0,3814.0,3814.0,3814.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,3629.0,,3629.0,3629.0,3629.0,,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,,3625.0,,
001А,Saturday,2021-06-26,Купе,4254.0,4254.0,4254.0,4254.0,4254.0,4254.0,4254.0,,4336.0,4336.0,4336.0,,4336.0,,,,,,,2499.0,,,2499.0,2499.0,2499.0,2499.0,,2499.0,2781.0,3709.0,3709.0,3709.0,3709.0,3709.0,3709.0,,3709.0,3709.0,3709.0,3709.0,3709.0,3709.0,3709.0,3709.0,3709.0,,3709.0,3709.0,3709.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,3735.0,,3735.0,3735.0,,3735.0,3735.0,3735.0,3669.0,,3669.0,,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0,3669.0
001А,Saturday,2021-07-03,Купе,,2733.0,2640.0,2640.0,2640.0,2640.0,2640.0,2640.0,2546.0,2457.0,2457.0,,2457.0,2457.0,,,,2457.0,2457.0,,2452.0,,,,,3073.0,3073.0,,3073.0,3073.0,3073.0,3073.0,3073.0,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,3677.0,,3677.0,3677.0,3677.0,3677.0,3677.0,3620.0,3620.0,3620.0,,3620.0,3620.0,,3620.0,,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,,3620.0,3620.0,3620.0
001А,Saturday,2021-07-10,Купе,2733.0,,2733.0,2733.0,2733.0,2733.0,2733.0,,2733.0,2640.0,,2546.0,2546.0,2546.0,,,2457.0,,,,2457.0,,2457.0,2457.0,,,2457.0,2457.0,,,,,,,,,3073.0,3073.0,3073.0,3073.0,,3073.0,3073.0,,,,,,,,,,,,,,,,,,,3677.0,,3677.0,,,,,,3677.0,3677.0,,3677.0,3677.0,3677.0,3677.0,3677.0,,3677.0,,,,,,3620.0,,,
001А,Saturday,2021-07-17,Купе,,,,,,,,,2640.0,2546.0,2546.0,,,,,2546.0,2546.0,2546.0,,,,,,,2457.0,,,,,2457.0,2457.0,2457.0,,2457.0,2640.0,,,,,,3202.0,3202.0,,3202.0,3073.0,3073.0,3073.0,,3073.0,,,,,,,,,,,,,,,,,,,,,,,3677.0,,,,,,3677.0,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,3677.0
001А,Sunday,2021-04-18,Купе,4244.0,3976.0,3709.0,3575.0,3575.0,3575.0,3441.0,3441.0,3441.0,3258.0,3258.0,3258.0,3258.0,3258.0,2772.0,2772.0,2772.0,2772.0,3127.0,3127.0,3127.0,3127.0,3127.0,3127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Sunday,2021-04-25,Купе,4382.0,4313.0,4040.0,,4040.0,4040.0,4040.0,3976.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0,3258.0,3258.0,3258.0,3258.0,3080.0,3080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Sunday,2021-05-16,Купе,3762.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3313.0,3763.0,3763.0,3763.0,3763.0,3763.0,3763.0,3763.0,3763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Sunday,2021-05-23,Купе,5313.0,,4964.0,4964.0,4614.0,4614.0,4614.0,4439.0,4439.0,4264.0,4264.0,4264.0,4264.0,4264.0,4264.0,4264.0,4264.0,4264.0,4264.0,4089.0,4089.0,4089.0,4089.0,4089.0,4089.0,4089.0,4089.0,4089.0,4089.0,4089.0,4089.0,,4089.0,4089.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3313.0,3313.0,3313.0,3313.0,3313.0,,,,3763.0,3763.0,3763.0,3763.0,3763.0,3763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
